id,text,event_number,player_dummy,team_dummy,weekday,month,day,time,user_screen_name,positive
7714,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:39,cherp92lx,0
9428,"""rt @teknoperform: you are a champion @shanevg97. the messages of support are unbelievable. bigger and better next year for bathurst. #v8sc â€¦""",11,1,0,7,10,12,7:59,jdsportsmgmt,1
5144,"""fuck off are you serious #bathurst1000 #v8sc""",11,0,0,7,10,12,7:21,cindeecindee27,0
9691,"""what an amazing exciting #bathurst1000""",11,0,0,7,10,12,8:07,susannafreymark,1
1838,"""rt @iamdarlow: mr raw â€œ@naijablogger: olamide ""@trendsetter999: who raps better in their indigenous language phyno or olamide? #musicquiz bâ€¦""",7,0,0,7,7,6,14:32,mrelugbadebo,0
5181,"""@redbullracingau dogs!!! #bathurst1000""",11,0,0,7,10,12,7:21,maloneyjono,0
3230,"""a good old safety car to give the economy drivers the edge. #bathurst1000""",11,0,0,7,10,12,7:03,declanrurenga,1
517,"""@miguelunlimited such a gentleman, thanks again for chillin with us. see you at the concert! #starstruck #adelaide http://t.co/5dtu20aep6""",1,0,0,7,3,2,17:34,carola_kay,0
4073,"""you gotta feel for @shanevg97. didnt get the result but great drive all weekend mate. #bathurst1000""",11,1,0,7,10,12,7:10,rogan1004,1
9465,"""... and that ladies and gentleman is why sport is the original reality tv. what a race. #bathurst1000""",11,0,0,7,10,12,8:00,jonathanlea10,0
3626,"""rt @haydesj: this is one of the best #bathurst1000's i've ever seen. a little bit hectic, with brilliant driving all the way. great ending â€¦""",11,0,0,7,10,12,7:07,darinsullivan,1
2765,"""dompet bonia ori 
#tas #tasbranded #tasmurah #tasbonia #tasorimurah #tasori #ori #bonia #dompetâ€¦ http://t.co/h3gcm0jfei""",11,0,0,7,10,12,13:16,c_a85,0
10818,"""rt @paulcochrane: huge win for the dude from scrubs #bathurst1000 #mostert #v8sc http://t.co/sjxsrhyl2c""",11,0,0,7,10,12,9:38,notgareth,1
1923,"""rt @adelaidefest: auslan tix available for my story: @juliagillard in conversation in #adelaide. @access2arts @accessiblearts  #access httpâ€¦""",8,0,0,6,8,2,14:44,sussan_baldwin,0
7770,"""i hate all car racing sports but wowwee what a finish! #bathurst1000 #v8sc""",11,0,0,7,10,12,7:39,calronaldson,0
3092,"""@fionaburlison call your landlord immediately! #v8sc #bathurst1000""",11,0,0,7,10,12,7:00,nimrodromance,0
6389,"""wow #bathurst1000""",11,0,0,7,10,12,7:34,olivert77,1
8396,"""rt @7sport: what a finish! ford's chaz mostert wins his first #bathurst1000, overtaking jamie whincup on the final lap #bathurst1000 #v8sc""",11,0,0,7,10,12,7:44,kearnsey_zac,0
8100,"""from last to first. what an incredible race. one of the best. #back2back #bathurst1000""",11,0,0,7,10,12,7:42,gavcornish,0
6663,"""red bull threw that race away #drama #bathurst1000""",11,0,0,7,10,12,7:35,cameron_mee1,0
10929,"""@prestontowers: redbull car takes out the jack daniels car. this is not the first time that a mixer has ruined a spirit. #bathurst1000â€ gold""",11,0,0,7,10,12,9:54,boeufblogginon,0
6369,"""might grab myself a pepsi. #v8sc""",11,0,0,7,10,12,7:34,neverhappen,0
9130,"""rt @chazscar_6: started dead last!! lead only 1 lap!! you little ripper @chazmozzie!! #v8sc #bathurst1000""",11,1,0,7,10,12,7:53,djrpenske17,0
2784,"""thank you #adelaide for an amazing night. great crowd.""",11,0,0,7,10,12,13:33,chatwood,1
1044,"""rt @naf_mate: photo: mr @alldaychubbyboy @groovinthemoo #oakbank #adelaide full gallery up soon on our fb http://t.co/f2jwhefvcn #adelhills""",4,0,0,5,4,25,12:15,adelhills,0
5365,"""#bathurst1000 progress report: lap 120 
http://t.co/76d06qktpu http://t.co/cd2mwizxcx""",11,0,0,7,10,12,7:23,formulaoneworld,1
8715,"""rt @garwoodmatthew: that was a race! luck, talent and strategy! #bathurst1000 #bathurst @channel7""",11,0,0,7,10,12,7:48,edam26,1
4062,"""rt @v8supercars: svg's to of the car, devastated and gets a huge cheer from the crowd #bathurst1000 #v8sc""",11,0,0,7,10,12,7:10,_jabelicious_,0
10325,"""thanks @qantas for the rideâ€¦what a beautiful sunset heading home into @southaustralia #adelaide http://t.co/7xo6exkh9u""",11,0,0,7,10,12,8:48,_david_ng,1
10937,"""rt @v8supercars: [video] supercheap auto #bathurst1000 highlights. watch here: http://t.co/4suhsfzp8v http://t.co/bhj9dh3rzq""",11,0,0,7,10,12,9:56,__rsport,0
4177,"""#bathurst1000 - without doubt the most interesting race for a very long time time.""",11,0,0,7,10,12,7:11,agentof_shield,1
10922,"""poor larko... gets thrown out of a #v8sc pit for doing this but it's ok in #f1 @7sport http://t.co/u8vy8degsm""",11,0,0,7,10,12,9:53,eddsirr,0
6680,"""what a finish! #v8sc #bathurst1000 #fb""",11,0,0,7,10,12,7:35,csmramsden,0
11066,"""rt @mkps001: dead last on the starting grid to taking home the win. not a bad weekend at the mountain for chaz mostert. #bathurst1000""",11,0,0,7,10,12,10:20,citizen_adnan,0
10840,"""rt @andrewzed3: #bathurst1000
turn 2 http://t.co/8dqy174slo""",11,0,0,7,10,12,9:43,eddie1007,0
9010,"""rt @touringcartimes: #v8sc: chaz mostert &amp; paul morris win dramatic bathurst 1000 for ford http://t.co/iwqte4py0b http://t.co/vets7gkdke""",11,0,0,7,10,12,7:51,martinhaven,0
9396,"""taming the mountain is one thing...but its about respect for the mountain- it decides all. never over until it's over! #bathurst1000 #v8sc""",11,0,0,7,10,12,7:58,nesshudson,0
3445,"""this race is fucking insane #bathurst1000 #v8sc""",11,0,0,7,10,12,7:05,djwronghead,0
4671,"""come on!!! go you good thing!! #v8sc #gochaz""",11,0,0,7,10,12,7:17,chazscar_55,1
4292,"""#v8sc so now i'm having to cheer on @redbullracingau? well @jamiewhincup winning from the back of the pack would be one for the record books""",11,1,0,7,10,12,7:12,crazyflipper,1
11274,"""massive day of motorsport. #motogp #bathurst1000 &amp; now #russiangp 
so proud my mate mm cams op. manager @ sochi http://t.co/egiu3sexxu""",11,0,0,7,10,12,10:59,forality,0
11528,"""rt @bebezshop: deva midnite blue restock 190k 0817895911/28d33f58 http://t.co/cj5pdkbtmn #tas #selempang #jualanku #jualanâ€¦ http://t.co/vaxâ€¦""",11,0,0,7,10,12,11:55,bebez_1,0
8215,"""what a day at bathurst! absolute havoc the whole race! @chazmostert what a finish! what a race! what a day! #bathurst1000""",11,0,0,7,10,12,7:42,will_kingsbury,0
3758,"""un-fucking-believable. #bathurst1000""",11,0,0,7,10,12,7:08,pappy90,0
3931,"""10 laps to go and the car screws up.... typical bathurst #bathurst1000""",11,0,0,7,10,12,7:09,doc_gowland,0
7705,"""#v8sc chaz mostert e paul morris vincono a sorpresa la supercheap auto bathurst 1000, precedendo la coppia james... http://t.co/xpauzoxkn0""",11,0,0,7,10,12,7:39,motorsportrants,0
9027,"""rt @9newsaus: just in: chaz mostert has managed to overtake jamie whincup on the last lap to win the #bathurst1000. #9news http://t.co/ycuvâ€¦""",11,0,0,7,10,12,7:52,chaznumber1fan,0
2450,"""waiting for mum... i really like this photo :) #holiday #almosthome #adelaide #latergram - it's goodâ€¦ http://t.co/cavqnlwova""",11,0,0,5,10,10,13:28,dt_downunder,1
5530,"""can series leader whincup go from rear of the grid to an incredible victory? #bathurst1000 #tense""",11,0,0,7,10,12,7:25,billmcdonald07,0
6937,"""ford!!!! yeoow! looking fwd to going to wincups place in sanc cove in a few weeks and trashin it ðŸ˜‚ðŸ˜‚ðŸ˜‚ #bathurst1000 #ford #eadholdens""",11,0,0,7,10,12,7:36,pricey_1981,0
8436,"""fuck's sake, it's 2014, can we stop with the women in lycra ornamenting the podiums? #bathurst1000""",11,0,0,7,10,12,7:44,wombat1974,0
12137,"""rt @adelaidedogs: lost dog mawson lakes #adelaide 26/10/14
""bella""
jack russell terrier her tag is on, white with tan spots, please... httpâ€¦""",12,0,0,7,10,26,12:35,ksimp72,0
3367,"""car 97, 6,888 in the pitlane #v8sc""",11,0,0,7,10,12,7:04,supercarsmaster,0
5750,"""rt @pitlanewb: with that move craig lowndes has qualified for the chase for the sprint cup. #v8sc #bathurst1000""",11,0,0,7,10,12,7:28,rntheandrian,0
750,"""well that class lasted like 8 minutes #tas""",3,0,0,6,4,5,15:14,blainerphillips,1
2812,"""get #excited here we come #newzealand! #qld #open #startswithone #style ##brisbane #melbourne #nz #oz #goldcoast #sunshinecoast #adelaide...""",11,0,0,7,10,12,14:00,obriencarlie,0
10081,"""rt @fpr_australia: @chazmozzie wins bathurst!!! #back2backatbathurst #bathurst1000 #v8sc""",11,1,0,7,10,12,8:27,rusty079,1
7904,"""congrats @j_moffat @tazdouglas @nickpercat @olivergavin !! awesome podium #bathurst1000 #v8sc""",11,1,0,7,10,12,7:40,the_aj_hawkins,1
11956,"""rt @senatorwicker: .@fema approves more than $43.5m in grants to help rebuild #louisville, #winston co: http://t.co/3yqva25wz7 @senthadcochâ€¦""",12,0,0,7,10,26,16:47,aivengo12,1
8421,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:44,s4ad0wdrag0n,0
6300,"""fairytale end for mostert! #bathurst1000 what a race! woohoo! @fpr_australia!""",11,0,0,7,10,12,7:33,coburgirl,1
11383,"""@toddleduc awesome 360 in #adelaide #monsterjam congrats on the win! http://t.co/zx3orja9ij""",11,0,0,7,10,12,11:21,croninbec,1
2273,"""rt @mwinterbottom: starting p3 for tomorrow's race. nice to be back up the front fighting again! #v8sc http://t.co/ch6t6akzne""",10,1,0,7,9,14,14:44,jason_scobie,0
10392,"""rt @v8supercars: can whincup hear them? he's not responding? Â #bathurst1000 #v8sc""",11,0,0,7,10,12,8:55,formula1toniann,0
6197,"""lowndes would have this if frostybum wasn't a cunt #hardieferodo #bathurst1000""",11,0,0,7,10,12,7:33,infectedarea,0
6611,"""what a finish!!! #v8sc""",11,0,0,7,10,12,7:35,tvdhout,0
1754,"""love love love the current design focus in &amp; around #adelaide @stephenyarwood @sachapter #adlarchigram #saaawards2014 #architecture""",7,0,0,6,7,5,15:17,edlukac,1
11694,"""full day of motorsport watching. amazing v8 #bathurst1000 followed by insipid russian #f1 race challenges my prejudices. #v8sc""",11,0,0,7,10,12,12:49,trevhutch,0
2710,"""#v8sc #ford: ford unmoved on future as passion rises http://t.co/oaagqyzfmu""",11,0,0,6,10,11,12:41,feralmotorsport,1
7017,"""@v8supercars the best race #bathurst1000 well done @chazmozzie from a @holden_racing fan""",11,1,0,7,10,12,7:36,rikmc,1
4019,"""i feel so bloody bad for van gisbergen #bathurst1000""",11,0,0,7,10,12,7:09,jxnann,0
11154,"""ok #f1 #sochi #sochi2014 #f1sochi no snow just cars what a day #bathurst1000 and now this ...""",11,0,0,7,10,12,10:33,bradatslice,0
8144,"""rt @baronvonclutch: #v8sc slow &amp; steady does it... massive congrats to @olivergavin &amp; @nickpercat for a podium finish at #bathurst1000 for â€¦""",11,1,0,7,10,12,7:42,docsthename,0
12419,"""guess who left a landmine on the floor which i immediately stepped in. #winston http://t.co/9hruxmn83i""",14,0,0,7,12,7,14:48,lundog,0
3693,"""rt @v8supercars: [video] #bathurst1000 leader shane van gisbergen stuck in pit lane http://t.co/6dumqi5wey""",11,0,0,7,10,12,7:07,tiffany_morris,0
3724,"""#v8sc #bathurst is going off! man, that's cruel for tekno! insane that this 1000km race goes down to the wire every single year!""",11,0,0,7,10,12,7:07,jmitchsport,0
1388,"""#harry #winston ç™ºè¦‹ï¼
åå¤å±‹ã«ã‚‚ã‚ã£ãŸã‚“ã Î£(Â°âˆ€Â°;) http://t.co/silmvhw8dn""",5,0,0,6,5,17,16:02,bizzy0302,0
4074,"""9 laps of racing madness. hang on to your helmets! #bathurst1000 #v8sc""",11,0,0,7,10,12,7:10,spacekidette,0
11942,"""rt @teamjeldwen: we're in the garage with a holed radiator. we'll try to fix it and get back out there. #v8sc""",12,0,0,7,10,26,16:08,gareth245,0
8568,"""also the davidson's brothers finishing 4th well done to them #v8sc""",11,0,0,7,10,12,7:46,supercarsmaster,0
6943,"""fpr can only hope that ford enjoys its back-to-back bathurst wins as the manufacturer mulls over its future in v8 supercars #v8sc""",11,0,0,7,10,12,7:36,speedcafe,1
7128,"""what an incredible motor race! an exciting 8 hour epic goes down to the final few corners. the winner started dead last. #bathurst1000 #v8sc""",11,0,0,7,10,12,7:36,tweetingmarty,0
10162,"""â€œ@belindagavin: #bathurst1000 #driveriderace http://t.co/qzerypoxchâ€""",11,0,0,7,10,12,8:33,toddrwtodd,0
2329,"""need #affordable &amp; professional #seo service #adelaide? webuccino is the best solution for you http://t.co/cevvr1hfzo http://t.co/z4ielbg9jy""",10,0,0,7,9,14,16:21,webuccino,1
7381,"""rt @fpr_australia: @chazmozzie wins bathurst!!! #back2backatbathurst #bathurst1000 #v8sc""",11,1,0,7,10,12,7:37,williamolive2_,1
11801,"""#midnightrambler #stones #adelaide http://t.co/apilhkdvba""",12,0,0,7,10,26,13:48,hewitt_micah,0
9772,"""moffat was asked about the speed difference of the nissan on the straights. he is diplomatic with his answer :-) #v8sc #bathurst1000""",11,0,0,7,10,12,8:10,v8chosenone,0
9451,"""well, i need a bex and a lie down after that... #bathurst1000""",11,0,0,7,10,12,7:59,mwyres,0
1342,"""everyone will suffer #tas""",5,0,0,6,5,17,14:08,dcxvll,0
4027,"""what a freakin race day, &amp; it's not over yet! #bathhurst1000 #v8sc @ft748s""",11,0,0,7,10,12,7:10,lovelandmj,0
6336,"""for the sake of 2 litres of fuel......

#bathurst1000""",11,0,0,7,10,12,7:33,time_taken_up,0
900,"""hpo maika page 2 - each only 110rb
#maika #tas #tasetnik http://t.co/plz40wqjgb""",3,0,0,7,4,6,15:38,febricia_retty,0
6449,"""awesome final lap #bathurst1000 !!!
what a race !!!
@v8supercars""",11,0,0,7,10,12,7:34,pedalalmetal,1
5864,"""2girls is in the pot? #differentvessel #bathurst1000 #v8sc #hardieferodo""",11,0,0,7,10,12,7:30,dryobbo,0
9028,"""rt @teammed: amazing job at #bathurst1000 today by the whole medical team. our busiest and biggest #bathurst ever! #v8sc""",11,0,0,7,10,12,7:52,docbrent,0
6301,"""fuck. yes. race redeemed #fuckwhincup #bathurst1000""",11,0,0,7,10,12,7:33,2lapsdown,1
7533,"""absolutely amazing finish. #bathurst1000""",11,0,0,7,10,12,7:38,glennvalencich,1
2322,"""rt @willdale956: can't help but wonder about the timing of ambrose's announcement. #sandown500 would be a good day to announce #v8sc returnâ€¦""",10,0,0,7,9,14,16:12,fox_motorsport,0
9673,"""awesome #bathurst1000 today. well done to @holden_racing and congrats to chaz for his first ever win &amp; starting at the back. #v8sc""",11,0,0,7,10,12,8:07,taccolombi95,1
4221,"""rt @dieselburner996: how good is #bathurst1000 today. wow! so much happening.""",11,0,0,7,10,12,7:11,matt_waye,1
9352,"""you are a champion @shanevg97. the messages of support are unbelievable. bigger and better next year for bathurst. #v8sc #tekno""",11,1,0,7,10,12,7:57,teknoperform,1
11013,"""rt @smclaughlin93: can't believe it, a passenger in a move that made me 2 wide in a 1 line groove! it's bathurst but god dam we had a good â€¦""",11,1,0,7,10,12,10:11,gjackson16,0
10589,"""rt @norrgard: the full race replay file for v8 superview may take up to an hour to render...because it's really, really, really long. #v8scâ€¦""",11,0,0,7,10,12,9:11,superdogev8,0
5123,"""will be a bit shitty if we don't get the presentation... #bathurst1000""",11,0,0,7,10,12,7:20,mwyres,0
6898,"""i have been on the couch for eight hours and don't regret a second of it. that was racing at its best. #bathurst1000""",11,0,0,7,10,12,7:36,gquattromani,0
8209,"""ford won.. i can't function ðŸ˜­ðŸ˜„ðŸ’• #bathurst1000""",11,0,0,7,10,12,7:42,shelbysagenius,0
7172,"""rt @v8supercars: top 10 - mostert, moffat, percat, w davison, whincup, winterbottom, t kelly, r kelly, coulthard and lowndes Â #bathurst1000â€¦""",11,0,0,7,10,12,7:37,_jabelicious_,0
9516,"""@lukesmithf1 you need to watch the last 10 laps of the #bathurst1000!""",11,0,0,7,10,12,8:02,deb_mcconchie,0
2408,"""loving the post #sandown500 banter on twitter! @nickpercat @smclaughlin93 ""dill wavison""""",10,1,0,7,9,14,13:25,imsamchu,1
11769,"""who attended the margot kidder #superman screening in #adelaide tonight?""",12,0,0,7,10,26,13:30,michaelclarkin,0
3954,"""rt @redbullracingau: terrible bad luck for @teknoautosports and @shanevg97, massive shame on a great performance #v8sc #bathurst1000""",11,1,1,7,10,12,7:09,keranm,1
6806,"""best #bathurst1000 i have seen in a very long time #bathurst1000 #v8sc well done #fob &amp; #fordau""",11,0,0,7,10,12,7:35,ozwaz,1
8534,"""rt @holdenmsport: great job @nickpercat and @olivergavin on making the #bathurst1000 podium.""",11,1,0,7,10,12,7:45,docbrent,1
11449,"""rt @jonathanlea10: post race investigation found the damage at turn 2 is worse than first thought #bathurst1000 http://t.co/onqocjtpjj""",11,0,0,7,10,12,11:39,col_baldwin,0
4243,"""van gisbergen. absolutely shattered and rightly so. #bathurst1000""",11,0,0,7,10,12,7:12,beaul83,0
10994,"""rt @maskettajamie: road workers doing what they do best. just fkn standing there #bathurst1000""",11,0,0,7,10,12,10:08,papapeach_,0
12459,"""rt @vassy: 2 amazing shows in 1 day!! doin the @stereosonic rounds w/ @showtekmusic &amp; @sonnywilsonnl #melbourne &amp; #adelaide ðŸ‘ŠðŸ‘Š http://t.co/â€¦""",14,0,0,7,12,7,16:32,maguyboivin,0
3887,"""iâ€™m not much of a fan of van gis. but thatâ€™s hash. #v8sc #bathurst1000""",11,0,0,7,10,12,7:08,wanted797,0
11461,"""after the most exciting motor-race in my memory today (#bathurst1000), bernie and his #f1 mates are struggling to keep me from bed :(""",11,0,0,7,10,12,11:42,trevorlong,0
3181,"""either the 9th or 10th sc! shit is about to get interesting #v8sc #bathurst1000""",11,0,0,7,10,12,7:02,nimrodromance,0
1797,"""tander: holden racing team will only get better  - http://t.co/qzynqahzei #v8sc #hrt""",7,0,0,6,7,5,13:43,mwyres,0
5933,"""the team is screaming, begging whincup to conserve but he hasn't responded. #bathurst1000""",11,0,0,7,10,12,7:30,ndegroot89,0
6322,"""vaya final de #bathurst1000 !!! increÃ­ble""",11,0,0,7,10,12,7:33,alvaro_f1,0
4957,"""rt @v8supercars: someone's spun â€“Â lowndes turned winterbottom around. and svg is back out #bathurst1000 #v8sc""",11,0,0,7,10,12,7:19,_jabelicious_,0
5063,"""man, this #bathurst1000 race has been awesome this year! so proud of how @shanevg97 and @smclaughlin93 have raced too!""",11,1,0,7,10,12,7:20,blackcapsno1fan,1
10044,"""good to see #kenny won #bathurst1000. #paulmorris #v8sc""",11,0,0,7,10,12,8:24,brendanpearce19,1
1700,"""rt @spaceindustryoz: in 1954, a space travel society was formed in #adelaide to study rocket propulsion, design, navigation and astronomy. â€¦""",6,0,0,7,6,22,16:56,kara_ozan,0
5463,"""c'mon jamie!!!! #bathurst1000""",11,0,0,7,10,12,7:24,arj7x,0
11601,"""rt @save_tecoma: no mcdonald's in tecoma suppoter has set up tent at #bathurst1000 
9/10 don't want a maccas in tecoma! 
#burgeroff http://â€¦""",11,0,0,7,10,12,12:21,justingee69,0
350,"""billie joe walking over to me before leaving to perth ðŸ˜â¤ï¸ðŸ’œ #greenday #soundwave #adelaide #billiejoeâ€¦ http://t.co/fwtdyvefqx""",1,0,0,7,3,2,13:55,no1animallover,0
3320,"""cmon van gis? #bathurst1000""",11,0,0,7,10,12,7:04,jordannoon,0
10387,"""@t8_888_car one of the best races i have watched in years #bathurst1000""",11,0,0,7,10,12,8:55,lusco66,1
8175,"""rt @mattgibby21: ahh i feel so sorry for whincup still a very good effort after going a lap down to 5th #bathurst1000""",11,0,0,7,10,12,7:42,mattjh1992,0
11150,"""rt @angus_ol: i'm not into motorsport but that was an absolutely amazing finish to #bathurst1000 

hard not to feel for @jamiewhincup""",11,1,0,7,10,12,10:33,jesse_poulter,0
3767,"""rt @speedcafe: order on lap 151 ahead of sprint to the end #v8sc http://t.co/cao4pwuqgg""",11,0,0,7,10,12,7:08,v8ali2,0
11055,"""13 tweets per minute are mantaining #bathurst1000 as #1 trending topic in canberra http://t.co/o0pckyms7f""",11,0,0,7,10,12,10:18,trendoacbr,0
10007,"""rt @zathrassquared: 1st and 2nd placed cars at #bathurst1000 were into the wall at least once during the day.  never.  give.  up.""",11,0,0,7,10,12,8:22,adelej,0
5167,"""#bathurst1000 lowndes knew what he was doing. #teamplay""",11,0,0,7,10,12,7:21,boeufblogginon,0
9595,"""mostert snatches #bathurst1000 victory from whincup on the final lap - race report http://t.co/sft3sledel http://t.co/t4jhx3uroj""",11,0,0,7,10,12,8:04,ndegroot89,0
7190,"""#adelaide's @nickpercat takes third place in #bathurst1000 #v8sc what a race!!! @thetiser @thetisersport""",11,1,0,7,10,12,7:37,v8girlcara,0
4678,"""i love #formula1 .... but there's just something about #bathurst1000 that blows every other motorsport event out of the water. #innerbogan""",11,0,0,7,10,12,7:17,micklod,0
4085,"""rt @sportsbetcomau: it's embarrassing enough when you stall at the traffic lights, let alone when you're leading bathurst! #bathurst1000""",11,0,0,7,10,12,7:10,jlay10_,0
6115,"""rt @wtf1couk: what a dramatic finish in the #bathurst1000!""",11,0,0,7,10,12,7:32,alexappakov,0
2142,"""forsale msh keadaaan baik luar dalem idr80 #tas #vintage http://t.co/lle8oddkcn""",9,0,0,6,8,23,13:42,nabilazizaa,0
12402,"""rt @robjamesf1: the entire #v8sc 2014 highlights summed up by mark skaife: ""ohhhhhrrrrggggggghhhhhh!"" #syd500 http://t.co/4ijcfptjky""",14,0,0,7,12,7,13:59,raddie_cz,0
11459,"""wow #bathurst1000!""",11,0,0,7,10,12,11:42,gerardbelvis,1
9231,"""oh what a race!!! #bathurst1000 
#holden2015!!!""",11,0,0,7,10,12,7:55,maralee_x,0
6095,"""#ford #bathurst1000""",11,0,0,7,10,12,7:32,nikgii,0
1260,"""thanks #justicecrew 4 coming 2 #adelaide on your #hypetour u guys have some smooth moves man,if everyone in my dream is shirtless,your fault""",4,0,0,7,4,27,14:46,rsrigda,0
3953,"""poor shane van gisbergen, and suck shit to jamie whincup let's go @mwinterbottom #bathurst1000""",11,1,0,7,10,12,7:09,bigmitch85,0
3285,"""you have got to love bathurst! you never know what's going to happen! #bathurst1000 #v8sc #bathurst""",11,0,0,7,10,12,7:03,daz_grant,0
4156,"""rt @queensland: it's all about #bathurst1000 this w/e &amp; that's cool but from 24-26 oct it is all about @visitgoldcoast 600. deets: http://tâ€¦""",11,0,0,7,10,12,7:11,paul_lindh,0
451,"""rt @speedcafe: whincup has made his way around winterbottom for third #v8sc""",2,0,0,7,3,2,16:04,mdpaustralia,0
5422,"""records being broken left, right and centre in these last few laps. it's on! #bathurst1000 #v8sc""",11,0,0,7,10,12,7:23,strattonfinance,0
2239,"""you should all go follow this goofy dog of mine. he's quite the ham. http://t.co/otuefxnkg3 #winston #corgination #corgi #dogsofinstagram""",10,0,0,6,9,13,16:02,jadejenks,0
5159,"""iâ€™m not watching. did winterbottom have an unsafe rejoin like 2girls? #v8sc #bathurst1000""",11,0,0,7,10,12,7:21,d_keating,0
2518,"""tas tas tas mariiiiiii :)

aigner (ungu) 325
cartier (hitam) 425

#tas #bag #sukabumi #jualan #aignerâ€¦ http://t.co/bwxtsn0jyo""",11,0,0,6,10,11,13:12,intanpdf,0
6169,"""rt @mattzel89: #bathurst1000 http://t.co/dje4ot3ynb""",11,0,0,7,10,12,7:32,alexappakov,0
12138,"""rt @tasmania: got the #backpacking bug? #tassie is a must-do - http://t.co/dhvpjhrf6b via @hpukstudents #discovertasmania #travel http://t.â€¦""",12,0,0,7,10,26,12:35,shane__foster,0
3029,"""#winston #nov1 http://t.co/wecshc8pci""",11,0,0,7,10,12,18:07,blakewilliamssf,0
571,"""rt @deboerleb: doe mee met onze #gratis #winactie onder onze volgers, retweet dit bericht en 8 maart maak jij kans op zo'n #tas. http://t.câ€¦""",1,0,0,7,3,2,12:05,reginacocco,0
586,"""do you know any temp tas based in london? http://t.co/eet4cjpscr they need training too! many lack confidence #cpd #tas #ukedchat #edchat""",1,0,0,7,3,2,12:10,technologytotea,0
2527,"""kindertas eend http://t.co/4dfl0sk5aa #tas""",11,0,0,6,10,11,13:23,spellenfeest,0
2017,"""i'd say a 3 mile run/walk/sprint for #adelaide's first time on the trail was a success! #tiredpup""",8,0,0,7,8,3,16:49,emajer,0
6196,"""not a motorsport fan but never heard of the guy in second who may win when whincup runs out of fuel!#bathurst1000""",11,0,0,7,10,12,7:33,michecaldwell,0
4556,"""rt @mattys123: lowndes wow, almost lost it again #bathurst1000""",11,0,0,7,10,12,7:16,boeufblogginon,1
11567,"""race is still encoding for v8 superview, one low res rendition done, about another 1/2 to an hour. #v8sc""",11,0,0,7,10,12,12:03,norrgard,0
12253,"""furry's are too #kawai cute #feastfest #pridemarch #adelaide http://t.co/lv0jeiym7t http://t.co/mtdpmocrlq""",13,0,0,7,11,16,16:23,lvs,1
3035,"""big day: charlotte, bathurst, fuji, motegi and sochi. #nascar #v8sc #fiawec #motogp #f1 
http://t.co/lgsioydiae""",11,0,0,7,10,12,18:09,4theloveofindy,0
4174,"""rt @v8supercars: svg's to of the car, devastated and gets a huge cheer from the crowd #bathurst1000 #v8sc""",11,0,0,7,10,12,7:11,yourmaterex,0
11479,"""@caphoto10 superblack did an ok job. only half field finished (13) cars - 9 on lead lap.#v8sc need to get all licenses on grid. $s an issue?""",11,0,0,7,10,12,11:47,the_karmelian,0
7703,"""sure chaz mostert won #bathurst1000 but gaerth chim and i won 2 ball a &amp; b grade @northrydegc today. 
# don't mention 1strdofchampos""",11,0,0,7,10,12,7:39,jimdolansport,1
5492,"""#bathurst1000  bring it home whincup !!!!""",11,0,0,7,10,12,7:24,joshhyyy766667,0
4787,"""just imagine if paul morris wins this race #v8sc""",11,0,0,7,10,12,7:18,supercarsmaster,1
10161,"""best #bathurst1000 ever!!!! well done to @fpr_australia @fprand @chazmozzie""",11,1,0,7,10,12,8:33,sk8turner,1
4454,"""@teknoautosports awesome race weekend.dam shame 10 laps to go that's the great race #bathurst1000""",11,0,1,7,10,12,7:15,1sparkey,1
1706,"""rt @rw37: my new little buddy everytime i walk to the football @imcorinnemec #adelaide http://t.co/erpqht1rg4""",6,0,0,7,6,22,17:29,hadel,0
10069,"""rt @melissadoyle: â€œ@7sport: what a finish! fordâ€™s chaz mostert wins his first #bathurst1000, overtaking jamie whincup on the final lap â€ 

â€¦""",11,0,0,7,10,12,8:27,supercars,0
9330,"""rt @abcgrandstand: #bathurst1000 top 10: mostert, moffat, percat, w davison, whincup, winterbottom, t kelly, r kelly, coulthard, lowndes #vâ€¦""",11,0,0,7,10,12,7:57,gaskers09sarah,0
10510,"""exciting finish to last night's #quiz night with a tie for 3rd place. #trivia #adelaide http://t.co/odahakwahc""",11,0,0,7,10,12,9:04,enteventssa,0
9596,"""rt @clairebbbear: another thing adelaide gets right. makes up for pints/schooners schmozzle. rt @rymillbonython we call them fritters #adelâ€¦""",11,0,0,7,10,12,8:04,ashleyjdalton,0
1679,"""rt @rw37: my new little buddy everytime i walk to the football @imcorinnemec #adelaide http://t.co/erpqht1rg4""",6,0,0,7,6,22,15:55,jacobsmommy2000,0
8315,"""whincup literally had nothing left in the tank #bathurst1000""",11,0,0,7,10,12,7:43,thatmikeelliott,0
166,"""@raggamay  hala pues a la faena .igual te hace falta el #tas para dejar el trabajo mas fino jajaja.saludicos""",1,0,0,6,3,1,16:54,javierjojarola,0
